Year,State,District ID,District Name,Grade range of responsibility,Total Population,Relevant Ages 5 to 17 Population,Relevant Ages 5 to 17 in Families in Poverty,Relevant age 5 to 17 Ratio,Relevant Ages 5 to 17 Ratio LB 90%,Relevant Ages 5 to 17 Ratio UB 90%,Map
2019,18,1805520,Lakeland School Corporation (IN),KG-12,"15,639","3,094",389,12.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1805520&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1805550,Wawasee Community School Corporation (IN),KG-12,"20,394","3,265",293,9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1805550&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1805580,La Porte Community School Corporation (IN),PK-12,"38,096","6,240","1,072",17.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1805580&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1805670,Lawrence Township Metropolitan School District (IN),PK-12,"102,228","19,297","2,456",12.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1805670&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1805700,Lawrenceburg Community School Corporation (IN),KG-12,"10,920","1,688",259,15.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1805700&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1805790,Lebanon Community School Corporation (IN),PK-12,"25,868","4,195",428,10.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1805790&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1805880,Liberty-Perry Community School Corporation (IN),KG-12,"6,011",986,160,16.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1805880&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1805910,Linton-Stockton School Corporation (IN),PK-12,"8,129","1,260",223,17.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1805910&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1806030,Logansport Community School Corporation (IN),PK-12,"23,202","3,890",579,14.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1806030&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1806060,Loogootee Community School Corporation (IN),KG-12,"5,770",985,108,11,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1806060&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1806080,Warren County Metropolitan School District (IN),KG-12,"7,163","1,165",140,12,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1806080&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1806090,Maconaquah School Corporation (IN),PK-12,"14,777","2,119",336,15.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1806090&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1806120,Madison Consolidated Schools (IN),PK-12,"22,918","3,399",510,15,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1806120&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1806240,Madison-Grant United School Corporation (IN),KG-12,"8,250","1,391",191,13.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1806240&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1806270,Manchester Community Schools (IN),KG-12,"9,821","1,337",173,12.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1806270&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1806390,Marion Community Schools (IN),PK-12,"34,589","4,751","1,324",27.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1806390&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1806480,Sheridan Community Schools (IN),PK-12,"7,458","1,328",115,8.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1806480&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1806510,Martinsville Schools Metropolitan School District (IN),PK-12,"31,247","5,083",646,12.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1806510&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1806570,Michigan City Area Schools (IN),PK-12,"47,808","6,955","2,260",32.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1806570&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1806600,Middlebury Community Schools (IN),KG-12,"22,881","5,346",334,6.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1806600&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1806630,Milan Community Schools (IN),KG-12,"6,099","1,105",112,10.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1806630&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1806660,Mill Creek Community School Corporation (IN),PK-12,"10,922","1,977",144,7.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1806660&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1806840,Mishawaka School City (IN),PK-12,"30,968","5,311",967,18.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1806840&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1806870,Mississinewa Community School Corporation (IN),PK-12,"10,212","1,772",240,13.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1806870&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1806900,Mitchell Community Schools (IN),PK-12,"11,820","1,900",231,12.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1806900&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807020,Cowan Community School Corporation (IN),KG-12,"3,617",610,53,8.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807020&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807080,Monroe Central School Corporation (IN),KG-12,"5,330",877,108,12.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807080&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807110,Eastern Pulaski Community School Corporation (IN),KG-12,"6,910","1,118",161,14.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807110&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807140,Mooresville Consolidated School Corporation (IN),PK-12,"24,660","4,268",459,10.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807140&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807230,Mount Pleasant Township Community School Corporation (IN),KG-12,"13,676","2,271",272,12,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807230&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807260,Mount Vernon Community School Corporation (IN),PK-12,"21,673","3,927",170,4.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807260&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807290,Mount Vernon Metropolitan School District (IN),PK-12,"15,605","2,605",264,10.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807290&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807320,Muncie Community Schools (IN),PK-12,"67,122","7,527","2,340",31.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807320&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807350,Munster School Town (IN),KG-12,"23,070","4,035",201,5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807350&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807380,Nettle Creek School Corporation (IN),PK-12,"6,797","1,277",168,13.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807380&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807410,New Albany-Floyd County Consolidated Schools (IN),PK-12,"78,522","13,071","1,706",13.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807410&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807440,New Castle Community School Corporation (IN),PK-12,"22,635","3,524",548,15.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807440&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807470,New Durham Township Metropolitan School District (IN),KG-12,"8,540",878,125,14.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807470&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807560,New Prairie United School Corporation (IN),KG-12,"15,265","2,706",341,12.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807560&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807620,Nineveh-Hensley-Jackson United School Corporation (IN),KG-12,"11,421","2,014",146,7.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807620&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807650,Noblesville Schools (IN),PK-12,"62,249","11,615",583,5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807650&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807680,North Adams Community Schools (IN),KG-12,"15,705","2,751",292,10.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807680&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807710,North Daviess Community Schools (IN),KG-12,"9,346","2,275",278,12.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807710&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807770,North Gibson School Corporation (IN),KG-12,"14,416","2,483",324,13,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807770&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807800,North Judson-San Pierre School Corporation (IN),KG-12,"7,330","1,261",185,14.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807800&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807830,North Knox School Corporation (IN),KG-12,"8,418","1,398",197,14.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807830&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807860,North Lawrence Community Schools (IN),PK-12,"33,550","5,304",725,13.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807860&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807890,North Miami Community Schools (IN),PK-12,"5,866","1,032",102,9.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807890&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807900,North Montgomery Community School Corporation (IN),KG-12,"12,087","2,163",216,10,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807900&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807920,North Newton School Corporation (IN),KG-12,"9,064","1,401",128,9.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807920&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807950,North Posey County Schools Metropolitan School District (IN),PK-12,"9,822","1,582",91,5.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807950&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1807980,North Putnam Community Schools (IN),PK-12,"10,120","1,715",187,10.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1807980&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808010,North Spencer County School Corporation (IN),PK-12,"11,656","1,866",143,7.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808010&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808040,Tipton County Northern Community School Corporation (IN),KG-12,"4,791",736,48,6.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808040&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808070,North Vermillion Community School Corporation (IN),KG-12,"4,288",687,120,17.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808070&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808100,North West Hendricks Schools (IN),KG-12,"11,270","2,250",78,3.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808100&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808120,Northeast Dubois County School Corporation (IN),PK-12,"5,528",998,56,5.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808120&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808130,North White School Corporation (IN),KG-12,"5,946",951,166,17.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808130&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808160,Northeast School Corporation (IN),PK-12,"8,354","1,287",225,17.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808160&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808190,Northeastern Wayne Schools (IN),KG-12,"5,579","1,053",194,18.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808190&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808220,Northern Wells Community Schools (IN),PK-12,"15,537","2,857",239,8.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808220&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808250,Northwest Allen County Schools (IN),PK-12,"37,432","7,921",259,3.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808250&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808280,Shenandoah School Corporation (IN),KG-12,"7,254","1,257",133,10.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808280&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808310,Northwestern Consolidated School Corporation (IN),KG-12,"7,737","1,405",158,11.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808310&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808340,Oak Hill United School Corporation (IN),PK-12,"7,366","1,263",142,11.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808340&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808460,Oregon-Davis School Corporation (IN),KG-12,"4,341",700,96,13.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808460&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808490,Orleans Community Schools (IN),KG-12,"4,723",832,162,19.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808490&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808640,Paoli Community School Corporation (IN),KG-12,"9,223","1,526",344,22.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808640&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808760,Penn-Harris-Madison School Corporation (IN),KG-12,"62,280","11,873",985,8.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808760&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808820,Perry Township Metropolitan School District (IN),PK-12,"100,244","16,747","2,023",12.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808820&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808850,Peru Community Schools (IN),KG-12,"12,991","2,110",409,19.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808850&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808900,Pike County School Corporation (IN),PK-12,"12,389","1,986",209,10.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808900&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808910,Pike Township Metropolitan School District (IN),PK-12,"78,537","13,898","2,001",14.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808910&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808940,Pioneer Regional School Corporation (IN),KG-12,"5,035",862,84,9.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808940&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1808970,Plainfield Community School Corporation (IN),KG-12,"32,631","5,246",291,5.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1808970&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1809000,East Porter County School Corporation (IN),KG-12,"13,388","2,278",81,3.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1809000&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1809060,Plymouth Community School Corporation (IN),PK-12,"19,250","3,403",468,13.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1809060&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1809120,John Glenn School Corporation (IN),PK-12,"9,991","1,857",173,9.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1809120&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1809150,Portage Township Schools (IN),PK-12,"48,833","8,372",865,10.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1809150&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,18,1809180,Porter Township School Corporation (IN),KG-12,"9,653","1,544",79,5.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US1809180&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
